_id,car_park_no,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement,_fp,latitude,longitude,has_free_parking,free_daytime,free_halfday,free_time_ranges,has_short_term_parking,is_very_visitor_friendly,has_height_restriction,has_big_vehicle_restrictions
1304,Q49,BLK 150A MEI CHIN ROAD,24600.43,30852.65,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,0,0,0.0,0,7b82710f032b71fc3e0437814db373a024e20692a1b27d409cd87a23223818cf,1.2952947342758852,103.80277197043489,0,0,0,,1,0,0,0
1307,Q51,BLK 39 TANGLIN HALT ROAD,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,0,0,0.0,0,8e499ba3cd43e064884f5f212b51251f91b284112c6880b1725d5a0037624584,1.29793262781623,103.79906247903378,0,0,0,,1,0,0,0
1308,Q52,BLK 33-34 TANGLIN HALT ROAD,24170.85,31017.51,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,0,0,0.0,0,68018b8b886553a687e3825c91fea9f9e1bcc112374c1a707073a22ba4639930,1.2967856200643266,103.79891198839482,0,0,0,,1,0,0,0
1309,Q55,BLK 61/66 COMMONWEALTH DRIVE,23894.27,31228.0,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,0,0,4.5,0,9882d908ab1c3eb21197ea9cc890462bb29ab00f5f8219943175a754ebe13507,1.298689181938898,103.79642676862838,0,0,0,,1,0,1,0
1310,Q59,BLK 47/49 TANGLIN HALT ROAD,24023.14,31476.19,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,1,0,0.0,0,32d4041380845a8554f29c3152482a8187052377b02c32a1d3647638cb120ca6,1.300933741254127,103.79758469119295,0,0,0,,1,0,0,0
1305,Q5A,BLKS 166-171 STIRLING ROAD,24644.4805,30393.2754,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,0,0,0.0,0,45531e3cc23825e9ca9716b513421ae0d647787eb4674d561dc7ba37c4b231cf,1.2911403172091753,103.80316783226503,1,1,0,"[""7AM-10.30PM""]",1,0,0,0
1306,Q5S,BLK 165-166 STIRLING ROAD,24530.9034,30353.3466,SURFACE CAR PARK,COUPON PARKING,NO,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,f2e12afd6bfee969613e9cf3c950d781756c189e2017d3429bfa6992fda659f4,1.290779202832364,103.80214729898836,1,1,0,"[""7AM-10.30PM""]",0,0,0,0
1311,Q65,BLK 115A COMMONWEALTH DRIVE,24153.2643,31983.7356,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,fd993f4f1157cfe4170f3347b392933283114c83e8bafc78c948f5591a7ee77f,1.305523820456335,103.79875385421042,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
1312,Q65A,BLK 96-111 AND 115 COMMONWEALTH CRESCENT,24418.636,32156.675,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,0,0,0.0,0,d22aa5d061f29417b38b73886f0656c6ac003786a4e8de02555dedb0480d8a91,1.3070878550554548,103.80113832326735,1,1,0,"[""7AM-10.30PM""]",1,0,0,0
1313,Q66,BLK 117 COMMONWEALTH DRIVE,24236.01,32114.32,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,00918648e1be0724d762505d493552d8da9fcb8acedce7baa8c5c25d6e4a58cf,1.3067047897222317,103.7994973472629,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
1314,Q67,BLK 116-118 COMMONWEALTH CRESCENT,24352.42,32166.07,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,a9151dbdf10df5107aeff9b57f606a9f951e730982916f50a65200cdb075e994,1.3071728123632311,103.80054334003177,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
1315,Q68,BLK 110 COMMONWEALTH CRESCENT,24181.18,32133.41,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,0,0,0.0,0,f952b7e14828646300c2cd3106347dea445919aa6edb66ac5b46d82120058a26,1.3068774261960954,103.79900467147296,0,0,0,,1,0,0,0
1316,Q70,BLK 99/102 COMMONWEALTH CRESCENT,24353.0804,32185.228,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,0,0,0.0,0,c75ba1debf9e76532eefb80af6878201fc55f572ea6bf845450f12bff4a1e679,1.3073460706115319,103.80054927179171,0,0,0,,1,0,0,0
1317,Q72,BLK 96 COMMONWEALTH CRESCENT,24391.78,32090.9,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,0,0,0.0,0,c61139088cea528e696edaab107560d548f47493b28ced2f842c3d8c1b77f879,1.3064930061098052,103.80089701701297,0,0,0,,1,0,0,0
1318,Q73,BLK 91/92 COMMONWEALTH DRIVE,24335.5387,32064.3962,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,0,0,0.0,0,be2f6e293cd6ddce508feb96a6fa229069a134476428f4e950f84b4a84293a76,1.3062533085068184,103.80039166552652,0,0,0,,1,0,0,0
1319,Q75M,BLK 10A HOLLAND DRIVE,23590.6968,32292.0387,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,4e48e49f9e8998a63ae46eb319ed81063ce7dd2c56791deaf452bccc6516f8c1,1.3083119292817045,103.79369887834397,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1320,Q77M,BLK 18 HOLLAND DRIVE,23403.3645,32654.8683,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,12,2.15,0,0707bab39946f2569c50417aa2ba629aadaee83506bd96e0bd9672928d4f59ae,1.3115932040321523,103.79201555445752,0,0,0,,1,0,1,1
1321,Q8,BLK 19/23A/23B QUEENS CLOSE,24244.0036,30732.3137,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,4.5,0,36ed57293ab4dc24a23b75a5a43a6bfb89194a52bfc7b5e15be5baa235586985,1.294206414375911,103.79956933961464,0,0,0,,1,0,1,0
1322,Q80,BLK 45/46/47 HOLLAND DRIVE,23479.7213,32316.8703,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,0.0,0,d26e8a9cdf0172dbf9f3355479c20be300203976ae5081a3655561660a0053ad,1.308536481409173,103.79270170688443,0,0,0,,1,0,0,0
1323,Q81,BLK 43 HOLLAND DRIVE,23531.2041,32206.3235,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,0.0,0,d9db99bc72a3af855dc906fe48d3b267edfb369b8c0018a533c21aa26bc843d0,1.307536742867903,103.7931643203566,0,0,0,,1,0,0,0
1324,Q84,BLK 2/4/6/31/32 HOLLAND CLOSE,23921.707,32122.75,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,c34e5c0493b272f7e8fd05644a9a005f8281e8348ce927cc73e23f7a765d9705,1.3067809877783425,103.79667318529319,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
1325,Q85,NORTH BUONA VISTA ROAD,23406.71,32283.49,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,688cc7c44ae26fa60f6db8f97537f18db04901bc32c83d87ee88333e70117470,1.3082345910446556,103.7920456703824,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
1326,Q86,BLK 148A MEI LING STREET,24722.8381,30771.7904,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,1.8,0,9dc848f12a4f08eb7f157735921d290e5842cab2ff1ed44ecced08b80f689f69,1.2945634816894256,103.80387186857219,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1327,Q87,BLK 5A HOLLAND CLOSE,23873.3239,32354.7312,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,11,2.0,0,030ff5e7c96f16285fcd757f5b24f562d0a1b1382a83dfe74f418d36bb54b77c,1.3088789371038378,103.79623840948672,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1328,Q88,BLK 19A QUEEN'S CLOSE,24354.2159,30597.8694,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.0,0,1b3b62564ed92c70ad1b80ee6a48e64ab3b9922df85b01ae0f18a71b338ee8d7,1.2929905606576144,103.80055965992032,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1329,Q89,BLK 7B COMMONWEALTH AVENUE,23741.0378,32063.6114,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,11,2.0,0,b95a3f98624e5591a2bd7765f305fdb54cf624f73349a8465a2ed4c45601ac90,1.3062461348732033,103.79504979530866,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1330,Q92,BLK 82 STRATHMORE AVENUE,25236.2422,30797.7383,SURFACE CAR PARK,COUPON PARKING,NO,NO,0,0,4.5,0,f09c9a67d914086730303ca82cecd4f39c6afa4d4eeac93c010639ae11857ce9,1.2947981950673075,103.80848502285858,0,0,0,,0,0,1,0
1331,Q93,BLK 83 STRATHMORE AVENUE,25189.3828,30813.4336,SURFACE CAR PARK,COUPON PARKING,NO,NO,0,0,4.5,0,ed6be4c5eebe14f64bda5e3c7a7cc4d23bf081151cf6b6921ccf979d4114d383,1.2949401336399393,103.80806396955144,0,0,0,,0,0,1,0
1332,Q94,BLK 102 COMMONWEALTH CRESCENT,24354.3978,32217.4868,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,0,0,0.0,0,f641312f4200a68b39fdf6aa86da1c66f591e4c81b8ffedddeac67f5e6153b7b,1.3076378079345679,103.80056110547294,0,0,0,,1,0,0,0
1333,Q95,BLK 98 COMMONWEALTH CRESCENT,24433.0873,32115.9271,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,0,0,0.0,0,34d719f4f3f1e89bd4966e91455a9b7444b01d015064a4fb58cea8a16522aed9,1.3067193471401597,103.8012681797189,0,0,0,,1,0,0,0
1334,Q96,BLK 181-184 STIRLING ROAD,24782.1998,30858.4456,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,4.5,0,3425e3d07a754e9a6161eacda5a54abad6e3220a02094245b33d295b3c0f2b3b,1.2953471669289232,103.80440525007499,0,0,0,,1,0,1,0
1335,Q97,BLK 64 COMMONWEALTH DRIVE,24000.9896,31284.4381,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,0,0,0.0,0,91f94a5de871071f71d439cc34b73cc6e6041e2152172eda4d66f723ef1f7444,1.2991996020608594,103.79738568437071,0,0,0,,1,0,0,0
1336,Q98,BLK 55 COMMONWEALTH DRIVE,23989.771,31078.5446,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,0,0,4.5,0,2251acf41e528d8385dd1466df364e0147dd3f930d338a2ecfb26579c4fdaafc,1.2973375726157717,103.79728490662406,0,0,0,,1,0,1,0
1337,Q99,BLK 89 COMMONWEALTH DRIVE,24191.1767,31958.4905,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,0,0,4.5,0,9d1c8356dba675a86f7762e70d0c5ce3139e0cc85c89f1eb584f6263072e95df,1.3052955173997691,103.79909451795835,0,0,0,,1,0,1,0
1339,RC1,BLK 101/102 JALAN RAJAH,30029.3828,34529.4805,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,65a9f2156be41fd77ee8d1b573d422d29922697526c70d73b4e8f0c7b0c72fdd,1.328546809837197,103.85155370374817,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
1340,RC2,BLK 103/104 JALAN RAJAH,30198.2024,34434.491,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,c126045888e280cb764a2026034e9a076ab0efc1bde5df4f3dbd3882f3320830,1.3276877467528554,103.85307063417073,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
1341,RC3,BLK 105/108 JALAN RAJAH,30364.4121,34500.5937,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,837a832815a874d388b3c763807efda0160fad4e52e4701a55e2f88ad84447f8,1.3282855436779146,103.85456412458848,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
1338,RCM,BLK 638 VEERASAMY ROAD,30452.1642,32170.1999,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,6,2.0,0,f8ebb08fdb8896bb10ac37ae1a49bb1b29f9a2666c1e4459ebc84a36d4baa9a2,1.3072102800045216,103.85535244045651,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1342,RHM,BLK 88A REDHILL CLOSE,26359.4531,29876.1692,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,1.9,0,bb4d75f70ded4e166fd704e31fb96b4590feca0c763a38d832d30087db5b5de3,1.2864639274830016,103.81857760519341,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1343,RHM2,BLK 70A REDHILL CLOSE,26173.5652,29936.3581,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,5fdb46de59afc858451054366408346fabaaa09cec30672de2d0916c897442e8,1.2870082444741207,103.81690732416628,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1344,RHM3,BLK 73 REDHILL ROAD,26214.2901,30036.7081,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,17,2.15,0,30c56069057029cc70ffe80d08348bb2e58283bea10b761d4b6e855c93cb32cf,1.2879157769529934,103.81727324816993,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1345,RHM4,BLK 74 REDHILL ROAD,26052.2467,30044.7806,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,1d171707b75811618c88a371a5170f37c4cb66127c7e404bb0fcf8c28750e617,1.2879887721540044,103.815817221734,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1346,RHS,BLK 75A/B REDHILL ROAD,26029.8967,30077.9357,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,4.5,0,e68bbd33e75eb5a066bb9e17e1321862ae0854b99eafc9856b40bbf451adc05d,1.288288613825525,103.81561639580673,0,0,0,,1,0,1,0
1600,S100,BLK 472 FERNVALE STREET,33385.8789,42084.1752,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,4dd97e5ecd77b5408752a61e1412392afb4d1d5ddfb8185a62f355c5aaef5fb5,1.3968683411312508,103.881715032245,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1601,S101,BLK 470 FERNVALE LINK,33130.4351,42095.6631,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,965d9d3f071260359112a7f136b9acb3344d54f83d6cae94aaa1c0d73648e37c,1.3969722799644955,103.87941966679219,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1602,S102,BLK 164 RIVERVALE CRESCENT,36266.5706,41244.503,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,14,2.15,0,6fbddc56790368d67cff04584c5b2685c676916e6337041819f6d9a2e5001db3,1.3892739738021467,103.90760011419309,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1603,S103,BLK 293 COMPASSVALE CRESCENT,34896.2847,42025.6613,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,0781abb088279e65bd6daaaf195ebc0fab81d035007786835f6fab45f0032f72,1.3963388421285428,103.89528722452624,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1604,S104,BLK 215 COMPASSVALE DRIVE,34647.5273,41351.7558,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,11,2.15,0,e07c9edb60b18f08c8c1fd26ee92ccb0275b484f4b6bc0cafec5606ccd1e93e7,1.3902443442059242,103.89305178725341,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1605,S105,BLK 217 COMPASSVALE DRIVE,34803.9591,41294.0789,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,bb9d58278449d7b7292f4be6f0c2aa620bbef0d81d055f6ceee29092dd0ce64d,1.3897226991117952,103.8944574348316,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1606,S106,BLK 278 COMPASSVALE BOW,34316.7374,40374.0494,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,13,2.15,0,5ed0d80f15ef7bb33f74590489d3edff66ae87f58699316f8421650b200beb04,1.3814023960148882,103.8900791730176,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1607,S107,BLK 338 ANCHORVALE CRESCENT,34275.0208,42337.3597,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,4,2.15,0,a7c920d152172ac9ea9ef41d5b74ef293e4db427b5ded0320adf1b5e674def1e,1.3991578704764291,103.88970473952185,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1608,S108,BLK 289 COMPASSVALE CRESCENT,35081.2721,42217.8028,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,7,2.15,0,f33e104f194d8c76d1b0af93f2746962e3bcfc84477d5b029ef4aa6521bcb45d,1.3980764550818106,103.89694953065957,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1609,S109,BLK 417 FERNVALE LINK,33183.7608,41498.5269,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,59ac5e78a30ca8f32c80ccb872a9653dcdd8a5e867920dd27899b7f784757327,1.391571986830565,103.8798987349062,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1610,S110,BLK 351 ANCHORVALE ROAD,33931.8699,41689.9061,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,8,2.15,0,c9dc69a34346a5a82d590df1fc6b2bdfb70980c7ea06afd218e34d031bd5f9ca,1.3933026077126274,103.88662111892198,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1611,S111,BLK 455 SENGKANG WEST AVENUE,32220.5882,41525.3527,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,6,2.15,0,52895d182eb987b58d702efe9b887a9646571c4336663ed88e280d7f372e6981,1.391814745631109,103.8712438790037,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1612,S112,BLK 457 SENGKANG WEST ROAD,32051.503,41600.0851,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,10,2.15,0,b76e4645327df2591191c334d2a7cde73db685590bc7a085b0bea6550ab224c0,1.3924906225860834,103.86972452623449,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1613,S113,BLK 353 ANCHORVALE LANE,33824.527,41667.8944,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,14,2.15,0,ae7729045c5b9f7b171257cd08dbf8e3b76cc410a8c939df36e75d0ef87e9690,1.3931035636363924,103.8856565539907,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1614,S114,BLK 460 SENGKANG WEST WAY,32040.2678,41790.0426,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,9,2.15,0,1277b3ef9ad68cefba177678a417816eef6edb91e36af488a2c5c11b201ee3ac,1.3942085312548196,103.86962359541036,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1615,S115,BLK 462 SENGKANG WEST WAY,32243.4465,41773.7554,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,904d5ccca4096916d9a3db17cb846658b6ebca9dfb00538029992fd64947c673,1.394061206668138,103.87144931485074,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1616,S116,BLK 402 FERNVALE LANE,32217.7375,41139.4688,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,1,8,2.15,0,518b4b42723bc3f208e3b5b52b9c45ab01499fcab842f55d270217e52f85aaca,1.3883249512276241,103.87121820760913,1,1,0,"[""7AM-10.30PM""]",0,0,1,1
1617,S117,BLK 400 FERNVALE LANE,32132.5171,41358.2673,BASEMENT CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,1,1,2.15,1,e07fa5ad23e48294ae578f1e3c36089e36800fc78c2c9d2cc7965a04d5401e4e,1.3903036982013692,103.87045246748842,1,1,0,"[""7AM-10.30PM""]",0,0,1,1
1618,S118,BLK 465 FERNVALE ROAD,32792.4874,42224.4283,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,6,2.15,0,611c9a1c0df9f68537cce539380529fa330e590e47b15cb3da96085d7ceaf1ad,1.3981368438017931,103.87638295653969,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
1619,S119,BLK 172 SENGKANG EAST DRIVE,36654.2859,41006.2644,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,2,2.15,0,0370e10d1407bbb328349785208f937eaad65d7b8c335069b1f91995a768582c,1.3871193185393837,103.91108396378736,0,0,0,,1,0,1,1
1620,S120,BLK 339 ANCHORVALE ROAD,34137.6446,42079.0775,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,2,3.5,1,88bad4e2bf3c636f471fac7893f9bd7385b5c5e30f53f556fcd66a96d3117f53,1.3968220896644703,103.88847024863364,0,0,0,,1,0,1,0
1621,S13L,351A-351D ANCHORVALE ROAD,33976.3641,41801.3132,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,73b5fafa8bb0b91758be7c73eeac820c637befc787f6a93b94a3cc3b24c47a29,1.3943101239551081,103.88702095718163,0,0,0,,0,0,0,0
1622,S14L,"353A-353B,355A,356A-356B ANCHORVALE LANE",33672.15,41719.2634,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,9be0aa850806b2d02761d7e885d2866155ca87ca01f14729125e924cca3308a9,1.393568156444722,103.88428733664804,0,0,0,,0,0,0,0
1623,S15L,BLK 400A / 400C FERNVALE LANE,32098.6626,41307.4782,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,00a47a864c5040ee36a4c25c78ad6de98a091d708332f0aeba29a39e056fdecd,1.3898443846859627,103.87014825133372,0,0,0,,0,0,0,0
1624,S16L,"BLK 464A-B, 465B, 466A-B FERNVALE ROAD",32841.3354,42213.5234,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,373f0b249c1a0b0d87dc47f838a2a0aba215e8114ce2703b55a921197bc4d423,1.3980382156927311,103.8768218934538,0,0,0,,0,0,0,0
1625,S19L,BLK 501B WELLINGTON CIRCLE,26619.279,48110.2064,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,b8e8f5acf1949cbecfacf03856398e4b59412c12f675a38d7f601502e9b8879d,1.451366056771812,103.82091139683449,0,0,0,,0,0,0,0
1626,S24L,BLK 507A WELLINGTON CIRCLE,26930.1313,48308.6929,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,9edff5aca30bd1019391f4bb896fd066c7e95076b8e6268f64757626acda4106,1.4531611101920539,103.8237047130531,0,0,0,,0,0,0,0
1627,S28L,BLK 489 ADMIRALTY LINK,26156.746,48492.1384,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,7bccf947ac3e4996019cd9beb75367d1cd610c116a9d4083a84986fcce240a51,1.454820083940594,103.8167550426611,0,0,0,,0,0,0,0
1628,S30L,SENGKANG EAST WAY,34845.4319,41829.1525,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,afe19d2efad3f703970c52fdaf32e8371916db9d87e04ab90e11c981171f9f37,1.3945617002088786,103.89483022537868,0,0,0,,0,0,0,0
1629,S36L,BLK 121A AND 121B CANBERRA STREET,28033.599,47720.0557,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,688aba80b316476efa6975f0eab789dd82ca9a527273b6475f1bfefb11e58956,1.447837709907731,103.83362049901474,0,0,0,,0,0,0,0
1630,S38L,"BLK 128A, 128B, 129A AND 130A CANBERRA STREET/CANBERRA CRESCENT",27945.3404,47471.3997,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,54ac5f5d2d082cee7aa6c933e16e694a0009a43ddecac6c55e267da29367f9f9,1.4455889552961991,103.83282740751302,0,0,0,,0,0,0,0
1631,S39L,BLK 542A/542 SERANGOON NORTH AVENUE 4,32277.158,39545.2552,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,b0ea5920c4b075b76a4094e051a967ca065d2b9b8bdc811d2ab4f7258d1ab92f,1.3739074487299365,103.87175191509498,0,0,0,,0,0,0,0
1632,S40L,BLK 115B AND 115C CANBERRA WALK,27600.8748,47574.1207,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,0c8c8afb0b32e71b57c53fd46b72b8fa728ea6d0b6d29d365a3f3ae171d5bb6f,1.446517923907347,103.82973204035765,0,0,0,,0,0,0,0
1633,S43L,"BLK 117A, 117B, 118A AND 118B CANBERRA CRESCENT",27659.3104,47371.4915,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,60a3a06ad5b7b7d3125f72421a166ec50bbe17e914ef364521dd5a3627e55987,1.4446854197624044,103.83025714496692,0,0,0,,0,0,0,0
1634,S45A,BLK 132C AND 133 CANBERRA VIEW,27745.6908,47187.0993,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,eaadb7c30cf51211bf0ce12e90f07e65b580b23cdbcfd1e5e92709b1958d46ed,1.4430178445444926,103.83103336006101,0,0,0,,0,0,0,0
1635,S45L,BLK 132A AND 132B CANBERRA CRESCENT,27821.7372,47226.2109,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,fbf14e6810aa5269d1339ab8a1f3352cf2c97d7a95292560410771fe0afb4b6b,1.4433715562556602,103.83171671151023,0,0,0,,0,0,0,0
